title,authors,released,publisher,label,serialization,volume,notification,entry link,img src
探偵が早すぎる(2),三月 薫,2019-04-17,講談社,マガジン,,2,,https://amzn.to/2U8y3ep,http://yurinavi.com/wp-content/uploads/2019/04/tanteiga-2.jpg
コミック百合姫2019年6月号,,2019-04-18,一迅社,百合姫,,,,https://amzn.to/2EidjWW,http://yurinavi.com/wp-content/uploads/2019/04/yurihime201906.jpg
サラダボウル(1),きぃやん,2019-04-18,一迅社,百合姫,,1,,https://amzn.to/2Tl2VqI,http://yurinavi.com/wp-content/uploads/2019/04/salad-bowl-1.jpg
月と恋は満ちれば欠ける。(1),トクヲツム,2019-04-18,一迅社,百合姫,,1,,https://amzn.to/2Nsv6yA,http://yurinavi.com/wp-content/uploads/2019/04/tsukito-koiha-1.jpg
大進化どうぶつデスゲーム,草野 原々,2019-04-18,早川書房,,,1,True,https://amzn.to/2GX2NYI,http://yurinavi.com/wp-content/uploads/2019/04/daishinka-doubutu-desu-game.jpg
放課後ていぼう日誌(4),小坂泰之,2019-04-19,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,4,,https://amzn.to/2TUnR44,http://yurinavi.com/wp-content/uploads/2019/04/houkago-teibou-4.jpg
女子更衣室 新体操部 ,大島永遠 / 大島智,2019-04-19,自主制作,,,1,True,https://amzn.to/2UqdUjU,http://yurinavi.com/wp-content/uploads/2019/04/jyoshi-kouishitsu-shintaisoubu.jpg
ユリトラジャンプ～ウルトラジャンプ百合アンソロジー～ vol.2,アンソロジー,2019-04-19,集英社,ジャンプ,,2,,https://amzn.to/2UaTRkQ,http://yurinavi.com/wp-content/uploads/2019/04/yuritora-no2.jpg
ガレットmeets4,,2019-04-21,自主制作,,,4,,https://amzn.to/2uVsBwu,http://yurinavi.com/wp-content/uploads/2019/04/galette-meets-4.jpg
同棲生活2 わたしだけが特別ならいいのに,さつま揚げ,2019-04-22,カドカワ,,,2,,https://amzn.to/2TGHrEZ,http://yurinavi.com/wp-content/uploads/2019/04/douseiseikatu-2.jpg
理想と恋,日野 雄飛,2019-04-22,カドカワ,,,1,True,https://amzn.to/2Hr5h0V,http://yurinavi.com/wp-content/uploads/2019/04/risouto-koi-1.jpg
リバティ,百乃 モト / 橘田 いずみ,2019-04-22,カドカワ,,,1,True,https://amzn.to/2THsi6b,http://yurinavi.com/wp-content/uploads/2019/04/ribateli-1.jpg
吸血鬼はじめました。 (2),雨宮 結生,2019-04-22,一迅社,ぱれっと,,2,,https://amzn.to/2FB4zN7,http://yurinavi.com/wp-content/uploads/2019/04/kyuketsukihajimemasita-2.jpg
惑星クローゼット (3),つぼな,2019-04-24,幻冬舎,バーズ,,3,,https://amzn.to/2FSq0d0,http://yurinavi.com/wp-content/uploads/2019/04/wakuseikuro-zetto-3.jpg
すわっぷ⇔すわっぷ (4) ,とめきち,2019-04-25,芳文社,きらら,,4,,https://amzn.to/2usPmaJ,http://yurinavi.com/wp-content/uploads/2019/04/suwasuwa-4.jpg
どうして私が美術科に! ? (3),相崎うたう,2019-04-25,芳文社,きらら,,3,,https://amzn.to/2FBN6Eu,http://yurinavi.com/wp-content/uploads/2019/04/doushite-3.jpg
こみっくがーるず (5),はんざわかおり,2019-04-25,芳文社,きらら,,5,,https://amzn.to/2UhlIna,http://yurinavi.com/wp-content/uploads/2019/04/comicgirls-5.jpg
レズ風俗アンソロジー,,2019-04-26,一迅社,百合姫,,1,True,https://amzn.to/2NxWlIk,http://yurinavi.com/wp-content/uploads/2019/04/rezuhuuzoku-ansoro.jpg
ショコラ2 社会人百合アンソロジー,,2019-04-26,一迅社,百合姫,,2,,https://amzn.to/2Nva7uW,http://yurinavi.com/wp-content/uploads/2019/04/chocolat-2.jpg
やがて君になる(7),仲谷鳰,2019-04-26,カドカワ,電撃,,7,,https://amzn.to/2FqE8Ka,http://yurinavi.com/wp-content/uploads/2019/04/yagakimi-7.png
籠の少女は恋をする (3),川浪 いずみ,2019-04-26,カドカワ,電撃,,3,,https://amzn.to/2TD8DjQ,http://yurinavi.com/wp-content/uploads/2019/04/kagokoi-3.jpg
まだ魔法なんかに頼ってらっしゃるのでしょうか? 1,塩胡蝶,2019-04-26,カドカワ,電撃,,1,,https://amzn.to/2FBVwLX,http://yurinavi.com/wp-content/uploads/2019/04/mada-mahou-1.jpg
刀使ノ巫女 (3),さいとー 栄,2019-04-26,カドカワ,エース,,3,,https://amzn.to/2uu4l4f,http://yurinavi.com/wp-content/uploads/2019/04/katana-3.jpg
ゆるキャン△ (8),あfろ,2019-04-26,芳文社,きらら,,8,,https://amzn.to/2uw7el4,http://yurinavi.com/wp-content/uploads/2019/04/yurukyan-8.jpg
ふたりモノローグ(6),ツナミノ ユウ,2019-04-26,講談社,サイコミ,,6,,https://amzn.to/2uGKNtC,http://yurinavi.com/wp-content/uploads/2019/04/futamono-6.jpg
大進化どうぶつデスゲーム(電子版),草野 原々,2019-04-26,早川書房,,,1,True,https://amzn.to/2Pv7hqW,http://yurinavi.com/wp-content/uploads/2019/04/daishinka-doubutu-desu-game.jpg
くま クマ 熊 ベアー 12,くまなの / 029,2019-04-26,主婦と,生活社,,12,,https://amzn.to/2UsAHMf,http://yurinavi.com/wp-content/uploads/2019/04/kumabea-12.jpg
White Lilies in Love 花香るとき、貴方は。 社会人百合アンソロジー,,2019-04-27,カドカワ,,,1,True,https://amzn.to/2J0ByhF,http://yurinavi.com/wp-content/uploads/2019/04/hanakaoru-toki.jpg
違国日記 4,ヤマシタトモコ,2019-04-27,祥伝社,フィール,,4,,https://amzn.to/2Ko8cun,http://yurinavi.com/wp-content/uploads/2019/04/ikokunikki-4.jpg
ブレイズ・ソー・エッジ 1,吐兎 モノロブ,2019-04-30,画報社,YK,,1,,https://amzn.to/2Tf9b38,http://yurinavi.com/wp-content/uploads/2019/04/bureizu-1.jpg
おへその下が、あついんだ,あさぎ 龍 ※成人向け,2019-04-30,ｺｱﾏｶﾞｼﾞﾝ,富士見,,1,True,https://amzn.to/2Kx3oDh,
二人のアルカディア[電子版],やとさき はる,2019-03-01,ガレット,,,1,True,https://amzn.to/2NzcL2W,http://yurinavi.com/wp-content/uploads/2019/02/hutarino-aruka.jpg
ガレットNo.9[電子版],,2019-03-01,ガレット,,,9,,https://amzn.to/2T8ydSj,http://yurinavi.com/wp-content/uploads/2019/01/galette-9.jpg
灼熱の卓球娘 7 ,朝野 やぐら,2019-03-04,集英社,ジャンプ,,7,,https://amzn.to/2N3JBZt,http://yurinavi.com/wp-content/uploads/2019/03/syakunetsu-7.jpg
百合写真集 オンナノコたちのヒミツ,須崎 祐次,2019-03-04,一迅社,,,1,True,https://amzn.to/2GX8LZK,http://yurinavi.com/wp-content/uploads/2019/03/yurisyashin.jpg
ヒメノスピア(4),村田 真哉 / 柳井 伸彦,2019-03-05,小学館,ﾋｰﾛｰｽﾞ,,4,,https://amzn.to/2TkZjoI,http://yurinavi.com/wp-content/uploads/2019/02/himeno-4.jpg
女子更衣室 水泳部,大島永遠 / 大島智,2019-03-08,自主制作,,,1,True,https://amzn.to/2EwRToK,http://yurinavi.com/wp-content/uploads/2019/03/jyoshikouishitsu-suieibu.jpg
あのレモンかじって。【単話】,岩見 樹代子,2019-03-08,一迅社,百合姫,,1,True,https://amzn.to/2IRfnuo,http://yurinavi.com/wp-content/uploads/2019/03/anoremon.jpg
バニラ Vanilla 人外×人外百合アンソロジー,アンソロジー,2019-03-09,カドカワ,,,1,True,https://amzn.to/2CEN5g7,http://yurinavi.com/wp-content/uploads/2019/02/Vanilla.jpg
シナモン Cinnamon 人外×人間百合アンソロジー,アンソロジー,2019-03-09,カドカワ,,,1,True,https://amzn.to/2CyF4to,http://yurinavi.com/wp-content/uploads/2019/02/Cinnamon.jpg
アイドランク(3),宮場 弥二郎 / さきしまえのき,2019-03-09,ﾌﾚｯｸｽ,メテオ,,3,,https://amzn.to/2EofmbI,http://yurinavi.com/wp-content/uploads/2019/02/aidoranku-3.jpg
放課後アサルト×ガールズ(7),高田 慎一郎,2019-03-09,ﾌﾚｯｸｽ,メテオ,,7,,https://amzn.to/2GOGQuP,http://yurinavi.com/wp-content/uploads/2019/02/houkago-asaruto-7.jpg
ヒトの時代は終わったけれど、それでもお腹は減りますか?,新 八角 / ちょこ庵,2019-03-09,,,,1,True,https://amzn.to/2NDxXVH,http://yurinavi.com/wp-content/uploads/2019/03/hitono-jidaiha.jpg
リリィシステム,吉富 昭仁,2019-03-11,画報社,YK,,1,True,https://amzn.to/2CF3di2,http://yurinavi.com/wp-content/uploads/2019/03/lily-system.jpg
しっくすぱっく! 2,イコール,2019-03-11,画報社,YK,,2,,https://amzn.to/2GPtTkm,http://yurinavi.com/wp-content/uploads/2019/03/six-pack-2.jpg
球詠 5,マウンテンプクイチ,2019-03-12,芳文社,きらら,,5,,https://amzn.to/2CCNZK2,http://yurinavi.com/wp-content/uploads/2019/03/tamayomi-5.jpg
スローループ (1),うちのまいこ,2019-03-12,芳文社,きらら,,1,,https://amzn.to/2EkScTF,http://yurinavi.com/wp-content/uploads/2019/03/slow-loop-1.jpg
飛野さんのバカ（１）,筋肉☆太郎,2019-03-12,双葉社,,,１,,https://amzn.to/2S1uvtn,http://yurinavi.com/wp-content/uploads/2019/03/hinosan-1.jpg
ヤマノススメ (17),しろ,2019-03-12,アース,スター,,17,,https://amzn.to/2tHmefm,http://yurinavi.com/wp-content/uploads/2019/02/yamanosusume-17.jpg
踏切時間 (5),里好,2019-03-12,双葉社,,,5,,https://amzn.to/2D8rxcm,http://yurinavi.com/wp-content/uploads/2019/03/humikiri-5.jpg
アイドランク(3) [電子版],宮場 弥二郎 / さきしまえのき,2019-03-12,ﾌﾚｯｸｽ,メテオ,,3,,https://amzn.to/2TwRbS5,http://yurinavi.com/wp-content/uploads/2019/02/aidoranku-3.jpg
放課後アサルト×ガールズ(7) [電子版],高田 慎一郎,2019-03-12,ﾌﾚｯｸｽ,メテオ,,7,,https://amzn.to/2NIHKd1,http://yurinavi.com/wp-content/uploads/2019/02/houkago-asaruto-7.jpg
セントールの悩み 18,村山慶,2019-03-13,徳間書店,リュウ,,18,,https://amzn.to/2SrZjDC,http://yurinavi.com/wp-content/uploads/2019/03/sento-ru-18.jpg
わるいおんなのこ(3),佐久間 結衣,2019-03-13,講談社,ﾓｰﾆﾝｸﾞ,,3,,https://amzn.to/2NfV6gu,http://yurinavi.com/wp-content/uploads/2019/03/warui-onnanoko-3.jpg
不揃いの連理(1),みかん氏,2019-03-14,カドカワ,,,1,,https://www.amazon.co.jp/%E4%B8%8D%E6%8F%83%E3%81%84%E3%81%AE%E9%80%A3%E7%90%86-1-%E3%81%BF%E3%81%8B%E3%82%93%E6%B0%8F/dp/4041079977/ref=as_li_ss_tl?_encoding=UTF8&qid=&sr=&linkCode=sl1&tag=yurinavi000b-22&linkId=02e7c812ecb722bfb6f3116c2cf6f45c&language=ja_JP,http://yurinavi.com/wp-content/uploads/2019/03/huzoroi-1.jpg
飛野さんのバカ（１）[電子版],筋肉☆太郎,2019-03-14,双葉社,,,１,,https://amzn.to/2TzZai1,http://yurinavi.com/wp-content/uploads/2019/03/hinosan-1.jpg
淡島百景3,志村 貴子,2019-03-14,太田出版,,,3,,https://amzn.to/2TnQsmb,http://yurinavi.com/wp-content/uploads/2019/03/awashima-3.jpg
スライム倒して300年、知らないうちにレベルMAXになってました9,森田季節 / 紅緒,2019-03-14,GA,ノベル,,300,,https://amzn.to/2HrFq9i,http://yurinavi.com/wp-content/uploads/2019/03/suraimu-300-9.jpg
スライム倒して300年、知らないうちにレベルMAXになってました9 ドラマCD付き限定特装版,森田季節 / 紅緒,2019-03-14,GA,ノベル,,300,,https://amzn.to/2zxV0dN,http://yurinavi.com/wp-content/uploads/2019/03/suraimu-300-9-gentei.jpg
激辛お嬢さまは自分を罰したい(3),小菊路 よう,2019-03-15,講談社,マガジン,,3,,https://amzn.to/2NghrKU,http://yurinavi.com/wp-content/uploads/2019/03/gekikra-3.jpg
Change!(4),曽田 正人,2019-03-15,講談社,マガジン,,4,,https://amzn.to/2E6v6QN,http://yurinavi.com/wp-content/uploads/2019/03/change-4.jpg
ロボット依存系女子のメーワクな日常(1),川田 暁生,2019-03-15,講談社,マガジン,,1,,https://amzn.to/2EjvgUZ,http://yurinavi.com/wp-content/uploads/2019/03/robot-izon-1.jpg
FLOWERS 2 ―Le volume sur printemps- フラワーズ〈春篇・下〉,志水 はつみ,2019-03-17,講談社,星海社,,2,,https://amzn.to/2Fl9r87,http://yurinavi.com/wp-content/uploads/2019/03/5389113bbd07c00b0d75df95796479df.jpg
ルミナス＝ブルー（1）,岩見 樹代子,2019-03-18,一迅社,百合姫,,1,,https://amzn.to/2DHTKIj,http://yurinavi.com/wp-content/uploads/2019/03/luminous-bule-1-1.jpg
イケメンすぎです紫葵先パイ！（1）,ゆあま,2019-03-18,一迅社,百合姫,,1,,https://amzn.to/2FW5GIT,http://yurinavi.com/wp-content/uploads/2019/03/ikemensugimasu-1-1.jpg
ゆりこん(2),久川 はる,2019-03-18,一迅社,百合姫,,2,,https://amzn.to/2sQ4le7,http://yurinavi.com/wp-content/uploads/2019/03/yurikon-2-1.jpg
ヒーローさんと元女幹部さん（1）,そめちめ,2019-03-18,一迅社,百合姫,,1,,https://amzn.to/2sSEXVa,http://yurinavi.com/wp-content/uploads/2019/03/helo-santo-1-1.jpg
コミック百合姫2019年5月号,,2019-03-18,一迅社,百合姫,,,,https://amzn.to/2I8Sl1D,http://yurinavi.com/wp-content/uploads/2019/03/yurihime201905-1.jpg
球詠 5[電子版],マウンテンプクイチ,2019-03-19,芳文社,きらら,,5,,https://amzn.to/2TRR6IV,http://yurinavi.com/wp-content/uploads/2019/03/tamayomi-5.jpg
異世界最強トラック召喚、いすゞ・エルフ,八薙玉造 / bun150,2019-03-19,集英社,ダッシュ,,1,True,https://amzn.to/2HFCO7y,http://yurinavi.com/wp-content/uploads/2019/03/isekai-saikyo-torakku.jpg
Lily lily rose (2),紺野 キタ,2019-03-22,幻冬舎,バーズ,,2,,https://amzn.to/2SKdQKb,http://yurinavi.com/wp-content/uploads/2019/03/lily-lily-rose-2.jpg
賭ケグルイ 11巻,河本ほむら / 尚村透,2019-03-22,スクエニ,ガンガン,,11,,https://amzn.to/2WdwZ5l,http://yurinavi.com/wp-content/uploads/2019/03/kakegurui-11.jpg
賭ケグルイ双(8),河本ほむら / 斎木 桂,2019-03-22,スクエニ,ガンガン,,8,,https://amzn.to/2tForrF,http://yurinavi.com/wp-content/uploads/2019/02/kakegurui-sou-8.jpg
賭ケグルイ（仮） 5巻,河本ほむら / 川村拓,2019-03-22,スクエニ,ガンガン,,5,,https://amzn.to/2FqVaI1,http://yurinavi.com/wp-content/uploads/2019/03/kakegurui-kari-5.jpg
人気マンガ家になるための15の法則 2,津々巳 あや,2019-03-22,カドカワ,,,15,,https://amzn.to/2TmJrlz,http://yurinavi.com/wp-content/uploads/2019/03/ninki-mangaka-2.jpg
放課後(4),大島永遠 / 大島智,2019-03-22,自主制作,,,4,,https://amzn.to/2Hq1zFN,http://yurinavi.com/wp-content/uploads/2019/03/houkago-4.jpg
あの娘にキスと白百合を 10 特装版,缶乃,2019-03-23,カドカワ,アライブ,,10,,https://amzn.to/2L0GFMo,http://yurinavi.com/wp-content/uploads/2019/03/anokiss-10-tokusou.jpg
あの娘にキスと白百合を 10 通常版,缶乃,2019-03-23,カドカワ,アライブ,,10,,https://amzn.to/2KVmgbm,http://yurinavi.com/wp-content/uploads/2019/03/anokiss-10-tuujyou.jpg
宇宙よりも遠い場所 3,宵町 めめ,2019-03-23,カドカワ,アライブ,,3,,https://amzn.to/2tGCPA1,http://yurinavi.com/wp-content/uploads/2019/03/utyuu-yorimo-3.jpg
ガレットmeets3.5,,2019-03-24,自主制作,,,3,,https://amzn.to/2tWtrZ2,http://yurinavi.com/wp-content/uploads/2019/03/galette-meet-3-5.jpg
ムルシエラゴ(14),よしむらかな,2019-03-25,スクエニ,ガンガン,,14,,https://amzn.to/2SyhmIF,http://yurinavi.com/wp-content/uploads/2019/03/murushi-14.jpg
魔法少女特殊戦あすか(10),深見 真 / 刻夜セイゴ,2019-03-25,スクエニ,ガンガン,,10,,https://amzn.to/2TiPLuq,http://yurinavi.com/wp-content/uploads/2019/03/asuka-10.jpg
流香魔魅の杞憂 3巻,奥瀬 サキ,2019-03-25,ﾜﾆﾌﾞｯｸｽ,ガム,,3,,https://amzn.to/2Ejw0cJ,http://yurinavi.com/wp-content/uploads/2019/03/ryuuka-3.jpg
シャボンと猫売り 3巻 〔完〕,高津 マコト,2019-03-25,ﾜﾆﾌﾞｯｸｽ,ガム,,3,,https://amzn.to/2TFGbC9,http://yurinavi.com/wp-content/uploads/2019/03/syabonto-nekouri-3.jpg
世界で一番おっぱいが好き! 3,昆布わかめ,2019-03-27,カドカワ,キューン,,3,,https://amzn.to/2D4E0PI,http://yurinavi.com/wp-content/uploads/2019/03/sekaopa-3.jpg
吸血鬼ちゃん×後輩ちゃん4,嵩乃朔,2019-03-27,カドカワ,電撃,,4,,https://amzn.to/2N16aho,http://yurinavi.com/wp-content/uploads/2019/03/kyuupai-4.jpg
真面目ガールと青春ランジェリー(1),タチ,2019-03-27,カドカワ,電撃,,1,,https://amzn.to/2Str5jm,http://yurinavi.com/wp-content/uploads/2019/03/majime-girl-1.jpg
ゴブリンはもう十分に強い(3),サラマンダ,2019-03-27,カドカワ,電撃,,3,,https://amzn.to/2ToORfK,http://yurinavi.com/wp-content/uploads/2019/03/goburin-3.jpg
ひとりぼっちの○○生活 (5),カツヲ,2019-03-27,カドカワ,電撃,,5,,https://amzn.to/2I9s3MP,http://yurinavi.com/wp-content/uploads/2019/03/hitori-bocchi-5.jpg
寮長は料理上手 3,吉村佳,2019-03-27,カドカワ,キューン,,3,,https://amzn.to/2EiaB3x,http://yurinavi.com/wp-content/uploads/2019/03/ryoutyou-3.jpg
みのりと100人のお嬢様2,藤沢 カミヤ,2019-03-27,竹書房,バンブー,,100,,https://amzn.to/2NvnZFy,http://yurinavi.com/wp-content/uploads/2019/03/minori-2.jpg
猫娘症候群(3),ネコ太郎,2019-03-27,一迅社,,,3,,https://amzn.to/2SHxdnr,http://yurinavi.com/wp-content/uploads/2019/03/nekomusume-3.jpg
ユリキュール アルコール百合アンソロジー,アンソロジー,2019-03-29,一迅社,百合姫,,1,True,https://amzn.to/2TjI6Mj,http://yurinavi.com/wp-content/uploads/2019/03/yurikyu-ru.jpg
マカロン アイドル百合アンソロジー,アンソロジー,2019-03-29,一迅社,百合姫,,1,True,https://amzn.to/2IFrL0h,http://yurinavi.com/wp-content/uploads/2019/03/macaron.jpg
英雄教室 ‐ガールズミッション‐(2),新木 伸 / 満月 シオン,2019-03-31,スクエニ,ガンガン,,2,,https://amzn.to/2EgFbKU,http://yurinavi.com/wp-content/uploads/2019/03/eiyu-kyoushitu-2.jpg
豹藤さんは攻略（おと）したい[電子書籍のみ],由井ひな子,2019-02-01,eBook,,,1,True,https://amzn.to/2DLYs7O,http://yurinavi.com/wp-content/uploads/2019/02/hyoudousan.jpg
ゆゆ式 (10) [電子書籍板],三上 小又,2019-02-01,芳文社,きらら,,10,,https://amzn.to/2D6Cuv1,http://yurinavi.com/wp-content/uploads/2019/01/yuyushiki-10.jpg
私の拳をうけとめて! (2),murata,2019-02-04,カドカワ,エース,,2,,https://amzn.to/2La6wRX,http://yurinavi.com/wp-content/uploads/2019/01/watakobu-2.png
ねこ神様はふわふわのお布団がお好き (1),神江 ちず,2019-02-04,カドカワ,エース,,1,,https://amzn.to/2Gn8G0p,http://yurinavi.com/wp-content/uploads/2019/02/nekokamisama-1.png
有害指定同級生 2,くろは,2019-02-04,集英社,ジャンプ,,2,,https://amzn.to/2Czojy9,http://yurinavi.com/wp-content/uploads/2019/02/yuugai-2.jpg
アクタージュ act-age 5,マツキタツヤ / 宇佐崎しろ,2019-02-04,集英社,ジャンプ,,5,,https://amzn.to/2SqBc7I,http://yurinavi.com/wp-content/uploads/2019/02/act-age-5.jpg
もういっぽん！（1）,村岡ユウ,2019-02-08,秋田書店,ﾁｬﾝﾋﾟｵﾝ,,1,,https://amzn.to/2FGuJPN,http://yurinavi.com/wp-content/uploads/2019/01/mouippon-1.jpeg
女子更衣室,大島永遠 / 大島智,2019-02-08,自主制作,,,1,True,https://amzn.to/2SzWBeD,http://yurinavi.com/wp-content/uploads/2019/02/jyoshi-kouishitsu.png
にじいろフォトグラフ 3,倉崎もろこ,2019-02-12,芳文社,きらら,,3,,https://amzn.to/2Liv1N7,http://yurinavi.com/wp-content/uploads/2019/02/nijiiro-3.png
はなにあらし 4,古鉢 るか,2019-02-12,小学館,サンデー,,4,,https://amzn.to/2CAk59t,http://yurinavi.com/wp-content/uploads/2019/02/hananiarashi-4.png
小林さんちのメイドラゴン (8),クール教信者,2019-02-12,双葉社,ｱｸｼｮﾝ,,8,,https://amzn.to/2CG1jgO,http://yurinavi.com/wp-content/uploads/2019/02/meidora-8.png
小林さんちのメイドラゴン エルマのOL日記 (2),カザマ アヤミ  / クール教信者,2019-02-12,双葉社,ｱｸｼｮﾝ,,2,,https://amzn.to/2CF3PEm,http://yurinavi.com/wp-content/uploads/2019/02/eruma-2.png
小林さんちのメイドラゴン カンナの日常 (6),木村 光博  / クール教信者,2019-02-12,双葉社,ｱｸｼｮﾝ,,6,,https://amzn.to/2Cy4DdX,http://yurinavi.com/wp-content/uploads/2019/02/kanna-6.png
ガレットNo.9,,2019-02-17,ガレット,,,9,,https://amzn.to/2FToA33,http://yurinavi.com/wp-content/uploads/2019/01/galette-9.jpg
二人のアルカディア,やとさき はる,2019-02-17,ガレット,,,1,True,https://amzn.to/2DFvlmF,http://yurinavi.com/wp-content/uploads/2019/02/hutarino-aruka.jpg
徒然日和(2),土室 圭,2019-02-18,一迅社,百合姫,,2,,https://amzn.to/2RfH9At,http://yurinavi.com/wp-content/uploads/2019/02/tsuredure-2.jpg
へんたいよくできました,雪尾 ゆき,2019-02-18,一迅社,百合姫,,1,True,https://amzn.to/2BtKjtC,http://yurinavi.com/wp-content/uploads/2019/02/hentaiyokudekimashita.jpg
スカーレット（1）,結野 ちり,2019-02-18,一迅社,百合姫,,1,,https://amzn.to/2R4ORk1,http://yurinavi.com/wp-content/uploads/2019/02/scarlet-1.jpg
みらいのふうふですけど？（2）,野中 友,2019-02-18,一迅社,百合姫,,2,,https://amzn.to/2R15IV2,http://yurinavi.com/wp-content/uploads/2019/02/miraino-huuhu-2.jpg
月が綺麗ですね5,伊藤 ハチ,2019-02-18,一迅社,百合姫,,5,,https://amzn.to/2BqBtgg,http://yurinavi.com/wp-content/uploads/2019/02/tsukiga-kirei-5.jpg
コミック百合姫2019年4月号,,2019-02-18,一迅社,,,,,https://amzn.to/2SwgpzG,http://yurinavi.com/wp-content/uploads/2019/02/yurihime201904.jpg
麻衣の虫ぐらし 未収録作品集【電子書籍限定版】,雨がっぱ少女群,2019-02-20,竹書房,バンブー,,1,True,https://amzn.to/2GxUMt2,http://yurinavi.com/wp-content/uploads/2019/02/mainomushi-denshi-2.jpg
人気マンガ家になるための15の法則 1,津々巳 あや,2019-02-22,カドカワ,MFC,,15,,https://amzn.to/2DpI2Sq,http://yurinavi.com/wp-content/uploads/2019/02/ninkimangakaninaru-1.jpg
ちかのこ 4,らぐほのえりか,2019-02-22,廣済堂,,,4,,https://amzn.to/2CM4tzC,http://yurinavi.com/wp-content/uploads/2019/02/chikanoko-4.jpg
ちかのこ 4 特装版,らぐほのえりか,2019-02-22,廣済堂,,,4,,https://amzn.to/2RTVJ52,http://yurinavi.com/wp-content/uploads/2019/02/chikanoko-4-tokusou.jpg
くま クマ 熊 ベアー2,せるげい / くまなの,2019-02-22,主婦と,生活社,,2,,https://amzn.to/2SHceRF,http://yurinavi.com/wp-content/uploads/2019/02/kumabea-2-comic.jpg
放課後(3),大島永遠 / 大島智,2019-02-22,自主制作,,,3,,https://amzn.to/2IbC4Ji,http://yurinavi.com/wp-content/uploads/2019/02/houkago-3.jpg
杉並区立魔法女学園平和維持部,吉富 昭仁,2019-02-23,太田出版,,,1,True,https://amzn.to/2FFuyEq,http://yurinavi.com/wp-content/uploads/2019/02/suginamiku.jpg
チアーズ! 1 ,せうかなめ,2019-02-23,カドカワ,アライブ,,1,,https://amzn.to/2CDn1lN,http://yurinavi.com/wp-content/uploads/2019/02/chia-s-comic-1.jpg
チアーズ!4,赤松 中学 / こぶいち,2019-02-23,カドカワ,アライブ,,4,,https://amzn.to/2DqmXHv,http://yurinavi.com/wp-content/uploads/2019/02/chia-zu-4.jpg
レンタルショップでお姉さんをレンタルする話,もちオーレ,2019-02-25,カドカワ,電撃,,1,True,https://amzn.to/2CzFiAf,http://yurinavi.com/wp-content/uploads/2019/02/rentarushopde.jpg
ゆりなつ(3) -民宿かがや-,もちオーレ,2019-02-25,カドカワ,電撃,,3,,https://amzn.to/2CzrOVk,http://yurinavi.com/wp-content/uploads/2019/02/yurinatsu-3.jpg
私の推しは悪役令嬢。,いのり。 / 花ヶ田,2019-02-26,GL文庫,,,1,True,https://amzn.to/2Ni7Weh,http://yurinavi.com/wp-content/uploads/2019/02/watashino-oshiha.jpg
花降り宿のやどかり乙女 2,大堀ユタカ,2019-02-27,芳文社,きらら,,2,,https://amzn.to/2Lfz2Ss,http://yurinavi.com/wp-content/uploads/2019/02/yadokari-otome-2.png
また教室で 2,吉北ぽぷり,2019-02-27,芳文社,きらら,,2,,https://amzn.to/2LbubRZ,http://yurinavi.com/wp-content/uploads/2019/02/matakyoushitude-2.jpg
スロウスタート 6,篤見唯子,2019-02-27,芳文社,きらら,,6,,https://amzn.to/2LalTKj,http://yurinavi.com/wp-content/uploads/2019/02/slow-start-6.jpg
百合もよう 1 咲宮4姉妹の恋,はちこ,2019-02-27,カドカワ,キューン,,1,,https://amzn.to/2Rl9Qzh,http://yurinavi.com/wp-content/uploads/2019/02/yurimoyou-1.jpg
明るい記憶喪失 4 ,奥たまむし,2019-02-27,カドカワ,キューン,,4,,https://amzn.to/2BIgyWe,http://yurinavi.com/wp-content/uploads/2019/02/akaruikiokusoushitsu-4.jpg
百合ドリル 応用編,奥たまむし(監修),2019-02-27,カドカワ,キューン,,1,True,https://amzn.to/2AhPXzg,http://yurinavi.com/wp-content/uploads/2019/02/yuridoriru-ouyouhen.jpg
百合ドリル 難問編,奥たまむし(監修),2019-02-27,カドカワ,キューン,,1,True,https://amzn.to/2RifD8K,http://yurinavi.com/wp-content/uploads/2019/02/yuridoriru-nanmonhen.jpg
シスコンお姉ちゃんと気にしない妹 1 ,桐灰 きねそ,2019-02-27,カドカワ,キューン,,1,,https://amzn.to/2BJZChY,http://yurinavi.com/wp-content/uploads/2019/02/shisukon-1.jpg
ギャルとオタクはわかりあえない。 4 ,河合朗,2019-02-27,カドカワ,キューン,,4,,https://amzn.to/2CCsqL0,http://yurinavi.com/wp-content/uploads/2019/02/gyaruota-4.jpg
White Lilies in Love BRIDE's 新婚百合アンソロジー,,2019-02-27,カドカワ,,,1,True,https://amzn.to/2Cmgvje,http://yurinavi.com/wp-content/uploads/2019/02/shinkonyuri-ansoro.jpg
SHIBUYA ギャル百合アンソロジー ,,2019-02-27,一迅社,百合姫,,1,True,https://amzn.to/2RvzguM,http://yurinavi.com/wp-content/uploads/2019/02/gyaruyuri-ansoro.jpg
いちゃらぶしかない百合アンソロジーコミック,,2019-02-27,一迅社,百合姫,,1,True,https://amzn.to/2CsN4fr,http://yurinavi.com/wp-content/uploads/2019/02/ityarabushikanai-ansoro.jpg
百合ラブスレイブ凛 好きへの間合い,あらおし悠 / 鈴音れな,2019-02-27,二次元,ドリーム,,1,True,https://amzn.to/2CxDdoy,http://yurinavi.com/wp-content/uploads/2019/02/yurilove-2.jpg
